Tweet,Location,Date
b'I don\xe2\x80\x99t think I\xe2\x80\x99ll be able to handle these alte kids using masks as a fashion piece if Corona virus becomes a thing in Nigeria.',Dreamville,2020-02-28 22:19:04
b'The Corona virus news in Nigeria maybe an hoax to embezzle more fund.. \xf0\x9f\xa4\x94',"Lagos, Nigeria",2020-02-28 22:17:50
b'Corona Virus Hits Nigeria\nNigerians  now have prayer points for the Virus\n\n\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6 Everybody won go heaven but no one won die\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6',"Rijiyar Zaki, Nigeria",2020-02-28 22:17:47
"b'@OfficialPDPNig @MBuhari @officialKolaO @UcheSecondus @AnthonyEhilebo @akaebube @IAOkowa @bukolasaraki @aondonaisaac @renoomokri @GovDiriDouye @AWTambuwal Because of this tweet, You are the most visionless opposition in Nigeria\xe2\x80\x99s history. You think Corona virus is joke that you want to politicize it.  Rubbish'",In ur faces.....,2020-02-28 22:17:40
"b""@lone_kyng @UgwunnaEjikem She reported the Corona Virus's entry into Nigeria yesterday way before it was in the news.""",,2020-02-28 22:17:33
b'The Corona virus made a really huge mistake entering Nigeria',"Lagos, Nigeria",2020-02-28 22:17:00
b'NIGERIA churches will soon start CORONA VIRUS REVIVAL now\xf0\x9f\x98\x8f\xe2\x98\xb9\xef\xb8\x8f\xf0\x9f\x98\x9d\n#coronavirusnigeria',Lagos Nigeria,2020-02-28 22:14:50
b'There is nothing like corona virus in Nigeria the government just want to loot money',Lagos,2020-02-28 22:14:24
"b""But what if the corona virus isn't in Nigeria, what if its all a strategy you know how Nigerians are easily swung like a carpenters axe.""",,2020-02-28 22:14:07
"b""What if just what if, the corona virus isn't actually in Nigeria, we've seen worse scheme from the government, what's hard in releasing the name and picture of the so called Italian, what happened to our border control at the airport.""",,2020-02-28 22:14:05
b'Do the Love guests know that Corona virus is in Nigeria?? Can they be educated on hygiene?\xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91\nI just remembered it #UltimateLoveNG',,2020-02-28 22:09:24
b'Ebola and lassa fever warning Corona virus About Nigeria #CoronavirusOutbreak #Coronavid19\n #COVID19Nigeria https://t.co/DSxVm5rioL',Lagos Mainland©,2020-02-28 22:09:18
b'@caanniiball Because not having money or hustle in Nigeria can kill u 1million times Dan corona virus would....',"Federal Capital Territory, Nig",2020-02-28 22:09:16
"b'@Ebiblosky @gBaloo @shelbygrossman @cremechic11 And you think given people false despair will help? The lady said based on how we handle Ebola and polio, there is hope. Lagos took care of ebola anyway. Save this tweet. Nigeria will have least fatalities from Corona Virus.'",,2020-02-28 22:08:16
"b'Now we are sure that Corona Virus has arrived in Nigeria,we are advised not to hesitate to get hand sanitizer and face mask. Get enough, you will use for urself and your family dont wait. \nCorona virus is death sentence in Nigeria.Sellers dont high the price fr  those items.'","Warri, Nigeria",2020-02-28 22:07:47
b'Nigeria vs Corona virus\n\nPersonal hygiene is very important!\nSchools should step up on maintaining proper hygiene among the students.\nCreche and elementary schools should please handle the wards with care and strict hygienic processes.\n#CoronaVirusUpdates \n#Covid_19\n#Coronavid19',Nigeria,2020-02-28 22:02:58
b'Nigeria is the worst place for this Corona virus',"Dallas, TX",2020-02-28 21:59:21
"b'On this corona virus thing, everybody in Nigeria is now an expert. \nEmere unu ihe a eme?'",Banter World,2020-02-28 21:57:48
"b'How will Nigeria handle this Corona Virus now ehn,Nigeria that can\xe2\x80\x99t handle Anopheles Mosquitoes \xf0\x9f\x98\xb0\xf0\x9f\x98\xb0\xf0\x9f\x98\xb0'",Overseas ,2020-02-28 21:56:16
"b""@DrEOEhanire @Fmohnigeria It was disappointing that nigeria has'nt taken any major to prevent its citizens at the inception of corona virus escalation. It doesn't ban affected countries entry into nigeria for safety..  What kind of country is this for god sake!""",,2020-02-28 21:52:45
b'Corona virus don enter nigeria no more kissing....or.. touching \nTo those who have girlfriends\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84',,2020-02-28 21:51:39
b'@MojiDelanoBlog Am okay but not happy about the news of the Corona virus case in Nigeria',"Lagos, Nigeria",2020-02-28 21:49:53
b'@MBuhari please Mr President for Corona virus not to spread more in Nigeria please kindly halt all kinds of flight or transports from affected countries',West Africa,2020-02-28 21:49:05
b'Uber driver confesses carrying the Italian corona virus victim who visited\xc2\xa0Nigeria. https://t.co/9bbB21xi3Z https://t.co/9ZBjR9kg0j',9ja world wide,2020-02-28 21:48:48
"b""Corona virus in Nigeria. ATM pin pads are you thinking what I'm thinking \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\n#coronavirusnigeria""",We’re Global Now,2020-02-28 21:46:48
b'@ESNpodcast How the west is struggling to contain the corona virus but Nigeria will have it handled in no time.',United Kingdom,2020-02-28 21:43:41
"b""What's think of corolla sport or something now see what has been brought to Nigeria corona virus and now mention coro people are gone https://t.co/7IX9SglxDX""",Nigeria,2020-02-28 21:41:31
b'This corona virus go soon run comot for nigeria.\nIn no  ask Ebola how our weather dey.',Abuja ,2020-02-28 21:39:57
"b""Corona virus in Nigeria hahahahahah \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 very very funny country that virus is for the developed country's of the world and not a poor country like Nigeria that is still battling with typhoid &amp; malaria pls keep ur breaking news indoors.""",,2020-02-28 21:38:42
"b'@MBuhari With due respect forget what you did in some states and ban some flights in n out of Nigeria that would be the best thing you did in your 5th year on our presidential seat. The poor economical state we are in now can\xe2\x80\x99t contain CORONA VIRUS, DO SOMETHING AND STOP FLYING AROUND\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf'","Mars, and the moon ",2020-02-28 21:37:41
"b""@MobilePunch There's no corona virus anywhere in Nigeria. Its just a hoax to divert Nigerians attention and loot what is left in in the coffer. DNA of black people is immune to the virus and if they contact it, it is cureable unlike other race. Nigerians wake up from your ignorance and think!""",,2020-02-28 21:37:37
b'@Glen_Motete How does that solve the Corona virus epidemic in Nigeria',"Abuja, Nigeria",2020-02-28 21:35:15
"b""@DavidIbikiri @Blexxyn942 I see a white guy there, I don't care where he's from, but Corona virus is in Nigeria""",Brekete Kingdom ,2020-02-28 21:34:31
"b'\xf0\x9f\x8c\x9f\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x8c\x9f\n #COVID19Nigeria\nIf Nigeria gets free from CORONA VIRUS, the amount of looted funds that will be allegedly used will shock the entire nation.\nWatch out... \xe2\x8c\x9a \n      \xf0\x9f\x8c\x9f\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x8c\x9f'",,2020-02-28 21:32:46
"b""There's is no case of corona virus in Nigeria.""",Abuja,2020-02-28 21:30:53
b'What if the Corona virus Nigeria out break was all just a lie in order to steal funds ... #coronavirusnigeria',Nigeria,2020-02-28 21:30:36
"b""The US has 60 cases of Corona Virus. Nigeria has 1. Iran has 256 + their VP . Yet the wailers and PDP says Nigeria Govt is the most useless and careless in handling the outbreak.\nSo shameless. They're making political capital from this.""",Katsina Nigeria,2020-02-28 21:30:11
b'#COVID19Nigeria\nIts very possible the may be no corona virus in Nigeria..\nOur stupid politicians can do anything to cash out as usual \n\nBy the time the figure spent will start rolling out you guys will understand better',,2020-02-28 21:29:29
"b'So Nigeria has made the list of countries with Corona Virus.\nNa those Kain list we dey like join,mtcheew.\xf0\x9f\x99\x84'",Nigeria,2020-02-28 21:29:23
b'O God deliver Nigeria and entire World from Corona Virus... Forgive us our sins o Lord\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',Nigeria ,2020-02-28 21:27:50
b'So these housemates dunno there is corona virus in Nigeria now \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82 dey are hugging anyhow \n\n#ultimateloveng',Nigeria,2020-02-28 21:27:38
b'#coronavirusnigeria\n#COVID19Nigeria\n\nInterviewer: how did #corona Virus Enter Nigeria??\n\nEye Witness: \n\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd https://t.co/SbRWU82ENJ',Abuja,2020-02-28 21:22:35
b'@jaydboss @Gidi_Traffic @gentlesoul032 Now you have your wish!\n\nCorona virus is now in Nigeria \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\n\n\xf0\x9f\x98\x8f\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd',"Lagos, Nigeria",2020-02-28 21:21:14
"b'On a serious note, I think Nigeria will have this Corona virus thing under control.'","Lagos, Nigeria 🇳🇬",2020-02-28 21:18:47
b'@Fmohnigeria you waited until Corona virus came to Nigeria before you started priotizing checking our international entry points??? It is good enough. Every passenger of international flights should be tested before disembarking from any plane.',Nigeria,2020-02-28 21:18:29
"b""People keep saying ''now that corona virus is in nigeria''   Shey una don ready sha?""","Lagos,nigeria ",2020-02-28 21:18:04
b'Breaking news\nNigeria to build hospital in 7 days for corona Virus patients.\nlol.......\n#COVID19Nigeria',,2020-02-28 21:17:14
"b""#coronavirusnigeria\n\nReporter: #CoronaVirus is now in Nigeria, what's your advice to Nigerians.\nMe: I'd rather advice Corona Virus\nReporter: So what's your advice for Corona Virus?\nMe: https://t.co/6LqrvIVNRt""",Nigeria,2020-02-28 21:17:08
"b'Prior to the discovery of corona virus in Nigeria, these sold at N250 to N450 per pack. These packs you see here were bought at 7k per pack, so that 21k just lying there, the prices go up literally every 30mins. And have you noticed its made in CHINA #COVID19Nigeria #Friday https://t.co/3ys2Y7WYYI'","Lagos, Nigeria",2020-02-28 21:16:59
"b'@ChiefOjukwu @AdinamChinyere If corona virus would talk and say it has been given a bloody nose by Nigeria, some would still claim it has been bribed'",Floating!,2020-02-28 21:16:49
"b""#Covid_19 I hope our government don't root all our money with this in the name of Corona virus budget\n#coronavirusnigeria \n#CoronaVirusUpdates \n#Nigeria \n#COVID19Nigeria""",Owerri,2020-02-28 21:15:28
b'One lesson I learnt from Ebola and Corona virus infection is that Nigeria would be a lot better if the state govts perform at the optimum.',Somewhere in the world,2020-02-28 21:15:13
"b'Corona virus in Nigeria, God spare us'","Kebbi, Nigeria",2020-02-28 21:15:07
"b""Nigeria's government didn't even give a fuck about countries that have Corona virus \xf0\x9f\x98\xaa""","Lagos, Nigeria",2020-02-28 21:14:24
"b""Corona virus is here in Nigeria. Let's be vigilant and careful.\n\nThis too shall pass like Ebola.""",Nigeria,2020-02-28 21:13:13
"b'Corona virus at Nigeria\xf0\x9f\x87\xb3\xf0\x9f\x87\xac is plan, to Some few to make  Money\n@daily_nigerian https://t.co/Zfan9YP4u5'",@ kano town,2020-02-28 21:12:25
b'I just hope this rain wipes off the corona virus from Nigeria',"Richmond, London",2020-02-28 21:11:45
b'Corona virus at Nigeria is Scam https://t.co/aB7prPbm6y',@ kano town,2020-02-28 21:10:54
b'Heaven is a paradise.... corona virus entered una begin fear death..\n\nUna no wan die but una wan go heaven..\n\nNigeria Christians....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Anambra, Nigeria",2020-02-28 21:08:06
"b""I also believe that maybe, maybe Nigeria can tackle corona virus.... There is 'SALT BALT' in  Nigeria\xf0\x9f\x87\xb3\xf0\x9f\x87\xac \n#NigeriaCanTackleCorona""",,2020-02-28 21:07:22
"b'But the lafarge company dey very  slack sha, you are bringing a visitor from Italy, a country that is infected with corona virus , I mean you can\xe2\x80\x99t tell your guest to check his health status out before boarding flights to Nigeria, like can\xe2\x80\x99t they use their brains'","Ibadan, Kwara",2020-02-28 21:06:50
"b'CORONA VIRUS!!!\n\nHave you heard? There is one suspected case in Nigeria now; and from all indications, the number is rising.\n\nDo you know it spreads by respiratory droplets of an infected person?\n\nBut do not panic! \n\nWhat should you do?....\n\nTHREAD!!! https://t.co/gOIqAjjBHB'",Earth. ,2020-02-28 21:06:06
b'Corona virus in Nigeria \xf0\x9f\x98\xae God please protect me \n\n#coronavirusnigeria #Nigeria #Lagos https://t.co/IPBDzt58gG',Nigeria,2020-02-28 21:03:27
"b""Corona virus (covid - 19) don show Nigeria, shoot your shot before it's too late!!!""",Any place with Good food :|,2020-02-28 21:03:27
"b'\xe2\x80\x9cCorona virus is in Nigeria, if you have BEARD, shave it so as not to contact the disease or spread it\xe2\x80\x9d\n#coronavirusnigeria #CoronaVirusUpdates \n\nME: https://t.co/9rwm0OkoZt'",ARSENAL,2020-02-28 21:03:23
b'@royallcuteness @OwnDoctor @igglam____ @_igwilo @jayythedope Let me just remind you corona virus is in Nigeria \xf0\x9f\x98\x82',"Warri,Nigeria",2020-02-28 21:03:18
b'Corona virus be entering Nigeria like  #COVID19Nigeria https://t.co/lkEAZOwoyc',,2020-02-28 21:02:42
b'@atiku @MBuhari planning ways to collect money from federal goverment nobody have Corona Virus in Nigeria This thing looks scripted\nThe man came in through Turkish air &amp; nocase yet in Turkey. Attention could have been given to history of travellers @FAAN_Official @Fmohnigeria',"London, England",2020-02-28 21:00:42
"b""@channelstv All u here typing are Jobless he said the truth and u are just shouting won won like ambulance he said don't fall for fake news simple he's telling you don't listen to him because he's telling you lie oooooo wishe is no corona virus in Nigeria and u know the truth""","Lagos, Nigeria",2020-02-28 20:58:55
"b""You are asking if he's aware it has entered Nigeria. When we should be even asking if he knows what corona virus is https://t.co/eTjmmhuwSr""","Kaduna, Nigeria",2020-02-28 20:57:28
b'This corona virus \xf0\x9f\xa6\xa0 thing in Nigeria is stressing me out ffs. Idk if I should keep planning for my future or sit back and prepare to die. God \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',Nigeria ,2020-02-28 20:57:19
"b'WAIT, Corona Virus is in NIGERIA now? Oh lordddddddd Jesu https://t.co/JsuqRx7bS2'",IG: @SSK_MUSIC,2020-02-28 20:57:11
b'@Deshysmalls Is he even aware there is Corona virus in Nigeria?',Abuja FCT,2020-02-28 20:56:57
b'Aunty should get hand sanitizer for love guests and atleast let them no we now have corona virus in Nigeria #UltimateLoveNG',"Lagos, Nigeria",2020-02-28 20:56:06
b'Corona virus in Nigeria like https://t.co/YNpRn5aysR',5000 light years away,2020-02-28 20:55:53
b'@tvcnewsng @JemimaOsunde planning ways to collect money from federal goverment nobody have Corona Virus in Nigeria This thing looks scripted\nThe man came in through Turkish air &amp; nocase yet in Turkey. Attention could have been given to history of travellers @FAAN_Official @Fmohnigeria',"London, England",2020-02-28 20:55:19
"b'Corona Virus: What We Need Is Unity, National Resolve, Says Atiku https://t.co/XpYYO0uODK via @THISAGE | Breaking News from Nigeria and Around the World'",Nigeria,2020-02-28 20:54:11
"b""I wanted to say God punish whoever brought corona virus to Nigeria but.....I don't think I need to do that anymore.""","Shagamu, Nigeria",2020-02-28 20:52:42
"b'@discas2001 Ibrahim Magu spoke about corona virus and coruption and days later .....,does it mean an Italian invested COVID -19 coruptically enter Lagos? Please someone must explain why Nigeria at this time'",Nigeria ii,2020-02-28 20:52:06
b'Nigeria confirm its 1st corona virus case ... God have mercy.',maiduguri,2020-02-28 20:51:13
b'https://t.co/bNIKxNVW1W kindly share to save a country https://t.co/ztqDo1bCD3',,2020-02-28 20:48:30
b'Odion Ighalo Scores And Now The Corona Virus Just Appeared In Nigeria...\nWey type of witchcraft be this Na...\n@EghanOsei \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9',Ejura Ashanti,2020-02-28 20:48:19
b'https://t.co/bNIKxNVW1W  kindly help to share https://t.co/6UjMVyrBTN',,2020-02-28 20:47:26
"b'As part of measures to protect residents following the confirmation of a case of corona virus in Nigeria, the Delta State Government has activated its response team for the purpose of containing the disease should it spread to the State.  #CharlesAniagwu  https://t.co/ps22BxiFnE https://t.co/4KrY4hfJTB'","Delta, Nigeria",2020-02-28 20:47:25
"b'BREAKING: 28 Persons Identified, Quarantined After Contact With Corona virus Patient In Ogun\n\nAt least 28 persons have been identified and quarantined in Ogun state after coming in contact with Nigeria\xe2\x80\x99s first Corona virus patient. https://t.co/bYkbklf9d3'","Port Harcourt, Nigeria",2020-02-28 20:47:01
